created_at,text,sentiment_score
2022-11-28T20:30:44.000Z,On my way to go see Black Panther!,5
2022-11-28T20:30:36.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:31:08.000Z,"RT @MCU_Direct: #MarvelStudios has begun #WakandaForever's Oscars campaign with a new ""For Your Consideration"" poster! Details: https://t.c…",5
2022-11-28T20:30:54.000Z,I’m not really a super hero fan. I don’t really want to see Black Panther but i feel like I have to 😩 it’s an assignment,5.723
2022-11-28T20:30:45.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:31:09.000Z,"“Destroy Wakanda….party with bitches”
“Swim in the seaweed, big ass titties”
“Be King of the Sea, or get in between, those titties!” https://t.co/uJFiJfuDx2",1.047
2022-11-28T20:30:52.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:31:09.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:31:18.000Z,will you be holding them accountable by calling them ugly?? or is it just for jeno because you hate him. fucking hypocrite. https://t.co/7IwytFtBql https://t.co/1xBXReQ4Nc,1.047
2022-11-28T20:31:22.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:31:16.000Z,"RT @Melroseradionyc: 😦……..Wait!….What!?….Huh?

The movie is called “Black Panther” but every publication and outlet reporting on it is only…",5
2022-11-28T20:31:10.000Z,RT @gaialect: the siren song in black panther was so scary…,1.8655
2022-11-28T20:31:26.000Z,"black panther spoilers 
-
-
-
-
-
FAWWKKK https://t.co/mOiyD0NLDm",5
2022-11-28T20:31:34.000Z,"RT @theblackpanther: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionall…",5.7655
2022-11-28T20:31:27.000Z,RT @FunkoDrop: GameStop [$12.99]: Funko POP! Marvel Black Panther: Wakanda Forever King Namor 5.7-in Vinyl Bobblehead (Release Date: 03/24/…,7.1075
2022-11-28T20:31:38.000Z,You mad no valid points..now shoo out my mentions…. https://t.co/f3K1vip7rt,1.7015
2022-11-28T20:31:38.000Z,"RT @Xbox: Join the fight for Wakanda!

Follow &amp; RT with #XboxWakandaForeverSweepstakes for your chance to win a custom Black Panther: Wakan…",8.2985
2022-11-28T20:31:40.000Z,"RT @MarvelStudios: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionally…",5.7655
2022-11-28T20:31:42.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:31:50.000Z,"Wakanda Forever was about Shuri’s grief and how it twisted her and warped her down a path that could’ve made her Killmonger, but instead, she had the compassion of her brother. Not only does the recast not work because of morality, it doesn’t work THEMATICALLY.",7.202
2022-11-28T20:31:52.000Z,I forgot this movie came out. I heard it was good. https://t.co/I8Y06BxR6y,7.202
2022-11-28T20:31:49.000Z,Civil War’s entire message was about grief and the effects it has on people. T’Challa’s arc was overcoming his grief and leaving revenge behind. Black Panther was about the effects grief had on Erik and how it led him on a quest of bloodshed and revenge.,0.181
2022-11-28T20:31:46.000Z,"YouTube'da ""Rihanna - Lift Me Up (From Black Panther: Wakanda Forever)"" videosunu izleyin https://t.co/FLLgz9Tarz",5
2022-11-28T20:31:55.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:31:59.000Z,"All I wanted to do was watch Black Panther.

And now I have to stay home waiting for a call.

This sucks.",3.194
2022-11-28T20:31:54.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:32:04.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:31:55.000Z,"I keep seeing these takes &amp; the movie has been out for less than a week, was marketed poorly &amp; confusedly, was up against a one-week engagement plus Black Panther, etc. Give it longer than 30 seconds before attaching “indicative”, good god https://t.co/qCVIrl1ZYD",8.8585
2022-11-28T20:32:00.000Z,Black Panther: Wakanda Forever was really good!,7.4635
2022-11-28T20:32:14.000Z,I still haven’t seen the new Black Panther but I’m hearing mixed reviews,5
2022-11-28T20:32:27.000Z,"My child went to the cinemas last week &amp; watched Black Panther with her aunties (my younger sisters).

Now I'm looking for a person/people to go watch with me😅",5
2022-11-28T20:32:13.000Z,"RT @theblackpanther: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionall…",5.7655
2022-11-28T20:32:10.000Z,"Black Panther Wakanda Forever is the best of the the post Avengers Endgame MCU films it had an emotional depth most superhero films don't have, if it gets mentioned for oscars then Angela Bassett should be considered for best actress #BlackPantherWakandaForever #BlackPanther #MCU",9.375
2022-11-28T20:32:29.000Z,"RT @Jenny30355206: Watch Black Panther Wakanda Forever FOR FREE. #BlackPanther #Marvel #movies #free #comic #Watching 
https://t.co/t9DTAOt…",9.2775
2022-11-28T20:32:30.000Z,Black Panther was really a 8/10,5
2022-11-28T20:32:40.000Z,RT @bpanthernews: The Oscar’s Best Picture campaign for Black Panther: #WakandaForever has started! https://t.co/6vWOIHdDNt,8.1845
2022-11-28T20:32:34.000Z,RT @TheMarvelFocus: Marvel Studios has started the well deserved Best Picture campaign for Black Panther: #WakandaForever for the Oscars! h…,9.221
2022-11-28T20:32:55.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:33:07.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:32:48.000Z,@iamcleotrapa They really turned black panther into a POC movie LMFAOOO,5
2022-11-28T20:32:57.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:32:44.000Z,RT @DonnahueGeorge: No one going to movies? Black Adam &amp; Black Panther has over $1 Billion globally This just destroys the Hedgies narrativ…,1.4985
2022-11-28T20:32:43.000Z,RT @mcucomfort: the cast of black panther &lt;3 https://t.co/drmVMoZSHK,5
2022-11-28T20:33:06.000Z,"@brettness37 I like to throw Cosmo in from time to time just to ruin plans. 

I hated the day(s) where Bifrost was a featured location. I don’t play moves well and as soon as Human Torch or Vulture popped up I knew it was going to be rough.",0.464
2022-11-28T20:32:45.000Z,RT @BuzzingPop: Tenoch Huerta on set of ‘Black Panther: #WakandaForever’. https://t.co/1GaWOoqkWq,5
2022-11-28T20:33:22.000Z,"Revolution in Our Time: The Black Panther Party's Promise to the People RM8XLAR

https://t.co/pZv7Moj60k",6.591
2022-11-28T20:33:21.000Z,I liked black Panther but I think it was overhyped,6.1315
2022-11-28T20:33:09.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:33:16.000Z,@shaad1k @the_dyhbg2 @iamcleotrapa You mad 0 valid points….read a comic …you also paid for Twitter blue …with 121 followers..🌽🏀 behavior,3.091
2022-11-28T20:33:31.000Z,"An extended cut for ‘BLACK PANTHER: WAKANDA FOREVER’ is reportedly releasing sometime soon.

(Via: https://t.co/AuRL5Y0PPd) https://t.co/KDLWKnUxUU",3.634
2022-11-28T20:33:09.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:33:17.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:33:20.000Z,Still ain’t seen Black Panther smh,3.409
2022-11-28T20:33:37.000Z,@tipsyrealitytv I feel like I owe it to Chad 😭,6.806
2022-11-28T20:33:53.000Z,"RT @hollywoodhandle: An extended cut for ‘BLACK PANTHER: WAKANDA FOREVER’ is reportedly releasing sometime soon.

(Via: https://t.co/AuRL5Y…",3.634
2022-11-28T20:34:10.000Z,RT @Somethingabtz: Just saw Black Panther 2 and pretty much it’s just the Mexicans threatening &amp; killing black people. And of course the bl…,3.75
2022-11-28T20:33:35.000Z,RT @mcucomfort: the cast of black panther &lt;3 https://t.co/drmVMoZSHK,5
2022-11-28T20:34:09.000Z,RT @EBONY: #ad Black Panther was a movie that filled hearts across generations &amp; showcased representation in ways we’ve never seen. With th…,5
2022-11-28T20:34:02.000Z,@Karahuset I didn't even know about this movie til I went to see Black Panther &amp; they did a trailer for it https://t.co/huYnMUMT5I,5
2022-11-28T20:33:33.000Z,@owillis I hadn’t even heard of it until now,5
2022-11-28T20:33:53.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:34:02.000Z,"@EZTimmeh @Jamesdad76 @CultureCrave @TheWrap It’s honestly a really great movie. The previous post was underselling it quite a bit. Personally the story telling and character building was better in this movie than in black Panther 1, but BP1 had better action sequences. It’s a must watch definitely though",9.608
2022-11-28T20:34:08.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:34:19.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:34:34.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:34:39.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:34:22.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:34:21.000Z,"Don’t miss the #1 movie in the world.

Marvel Studios’ Black Panther: Wakanda Forever is now playing! https://t.co/tjLf9dJe4o",6.2755
2022-11-28T20:34:44.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:34:24.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:34:38.000Z,@Brownie2279 Black panther for people in Kentucky,5
2022-11-28T20:34:44.000Z,"RT @MarvelStudios: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionally…",5.7655
2022-11-28T20:34:45.000Z,"Also it’s awards bait, which means the marketing campaign wasn’t for box office in the first place; not a family movie so a poor choice for thanksgiving weekend; I could go on. Stop analyzing before you read",2.538
2022-11-28T20:47:01.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:47:03.000Z,"RT @Jenny30355206: Watch Black Panther Wakanda Forever FOR FREE. #BlackPanther #Marvel #movies #free #comic #Watching 
https://t.co/t9DTAOt…",9.2775
2022-11-28T20:47:11.000Z,Nigga 😭😭😭😭😭😭😭😭😭😭😭 https://t.co/ttKe5rjJCS,5
2022-11-28T20:34:48.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:47:09.000Z,im betting another mcu  black panther movie or short,5
2022-11-28T20:34:51.000Z,"RT @theblackpanther: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionall…",5.7655
2022-11-28T20:47:27.000Z,Let's also cast Jack Black as Black Panther and Pete Davidson as Captain Brittian while we're at it. https://t.co/tGfuoKS3Ts,5
2022-11-28T20:34:51.000Z,"RT @hollywoodhandle: An extended cut for ‘BLACK PANTHER: WAKANDA FOREVER’ is reportedly releasing sometime soon.

(Via: https://t.co/AuRL5Y…",3.634
2022-11-28T20:46:58.000Z,@RayyvanaTTV I named mine Black Velvet,5
2022-11-28T20:47:28.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:47:51.000Z,"17 Cyclo
18 Doctor Slone
19 Sash Sergeant 
20 Despacito Man https://t.co/VHsh02KnvX",5.7655
2022-11-28T20:47:47.000Z,"@GamerTeeboy @Jazzyrelli Did you not watch civil war? After his father died he didn't return to wakanda, we just saw him with the suit on, i know every hero travel with his suit so maybe the suit he used is his dad's
He drank the herb in the Black panther movies that is after civil war",8.712
2022-11-28T20:47:39.000Z,"@erikosterholm Very true. This feels like one facet of our essential national problem.

(I finally saw it yesterday, in a mostly empty theater. It was great!)",9.1785
2022-11-28T20:47:43.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:47:49.000Z,"RT @Jenny30355206: Watch Black Panther Wakanda Forever FOR FREE. #BlackPanther #Marvel #movies #free #comic #Watching 
https://t.co/t9DTAOt…",9.2775
2022-11-28T20:47:48.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:47:43.000Z,"13 Black Panther
14 The Scientist
15 Deadpool
16 Giddy Up https://t.co/ZZc95ZXcqc",4.614
2022-11-28T20:47:51.000Z,Black Panther Wakanda Forever MISOGYNY? The HATE Is Real! So We Have A D... https://t.co/02naOYbIo0 via @YouTube,2.1405
2022-11-28T20:47:52.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:48:39.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:48:22.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:48:21.000Z,@Disneyland I was at Disneyland last week and have no interest in that,6.0115
2022-11-28T20:48:28.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:48:06.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:48:04.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:48:14.000Z,"RT @DailyLoud: Actor Tenoch Huerta, who played “Namor” in Black Panther 2, goes off on racist Mexican Media outlets who said “Blacks &amp; Brow…",3.409
2022-11-28T20:48:23.000Z,imma keep my mouth shut. https://t.co/boyHWUEZxi,5
2022-11-28T20:48:43.000Z,"This dope ass gold Black Panther car at #TokyoComicCon just confirms one thing, #KillmongerWasRight https://t.co/ODzbyfC73i",2.2885
2022-11-28T20:48:55.000Z,"New art for sale! ""Black Panther"". Buy it at: https://t.co/y9YvWYNRC8 https://t.co/3Np6HObPFg",5
2022-11-28T20:48:52.000Z,"RT @theblackpanther: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionall…",5.7655
2022-11-28T20:48:47.000Z,"Black panther was really good , I was just sleep for half of it 😭😭",7.4635
2022-11-28T20:48:53.000Z,"RT @theblackpanther: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionall…",5.7655
2022-11-28T20:48:59.000Z,"RT @MarvelStudios: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionally…",5.7655
2022-11-28T20:49:01.000Z,"“Don’t look at me, don’t look at me, Shuri!” https://t.co/USuuWteqGp",5
2022-11-28T20:48:48.000Z,"RT @MarvelStudios: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionally…",5.7655
2022-11-28T20:48:41.000Z,@TheDisneyBlog What is in the contract that makes Guardians ok but not Black Panther? Is there something Black Panther at Universal?,5.7655
2022-11-28T20:48:57.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:49:10.000Z,"RT @Jenny30355206: Watch Black Panther Wakanda Forever FOR FREE. #BlackPanther #Marvel #movies #free #comic #Watching 
https://t.co/t9DTAOt…",9.2775
2022-11-28T20:49:05.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:49:07.000Z,"RT @GiveBloodNHS: We’re celebrating the release of Black Panther: #WakandaForever to inspire people to give blood.

Stand up for your commu…",9.063
2022-11-28T20:49:11.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:49:29.000Z,"RT @MarvelStudios: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionally…",5.7655
2022-11-28T20:49:18.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:49:39.000Z,Tenoch Huerta’s Bulge Wasn’t Edited Out Of Black Panther https://t.co/5225pQW2B5,5
2022-11-28T20:49:40.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:49:14.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:49:39.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:49:49.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:49:41.000Z,LMFAOOOOOO dawg https://t.co/cCgVQu3XPS,5
