created_at,text,sentiment_score
2022-11-28T20:27:31.000Z,RT @gutlesswunder: Saw Glass Onion yesterday and I feel like the only concise reaction I can give is: it was a movie that made me feel an e…,6.806
2022-11-28T20:31:11.000Z,RT @gutlesswunder: Saw Glass Onion yesterday and I feel like the only concise reaction I can give is: it was a movie that made me feel an e…,6.806
2022-11-28T20:33:41.000Z,RT @gutlesswunder: Saw Glass Onion yesterday and I feel like the only concise reaction I can give is: it was a movie that made me feel an e…,6.806
2022-11-28T20:38:08.000Z,RT @gutlesswunder: Saw Glass Onion yesterday and I feel like the only concise reaction I can give is: it was a movie that made me feel an e…,6.806
2022-11-28T20:41:28.000Z,RT @gutlesswunder: Saw Glass Onion yesterday and I feel like the only concise reaction I can give is: it was a movie that made me feel an e…,6.806
2022-11-28T20:44:34.000Z,RT @gutlesswunder: Saw Glass Onion yesterday and I feel like the only concise reaction I can give is: it was a movie that made me feel an e…,6.806
2022-11-28T20:50:16.000Z,RT @gutlesswunder: Saw Glass Onion yesterday and I feel like the only concise reaction I can give is: it was a movie that made me feel an e…,6.806
2022-11-28T20:51:50.000Z,RT @gutlesswunder: Saw Glass Onion yesterday and I feel like the only concise reaction I can give is: it was a movie that made me feel an e…,6.806
2022-11-28T20:25:55.000Z,"RT @metaplexmovies: GLASS ONION is fuck-the-rich fun, a meta-whodunnit that doubles as a stage for delightful performances, sharp one-liner…",8.982
2022-11-28T20:53:37.000Z,"RT @metaplexmovies: GLASS ONION is fuck-the-rich fun, a meta-whodunnit that doubles as a stage for delightful performances, sharp one-liner…",8.982
2022-11-28T20:59:10.000Z,"RT @ryanmcquade77: Never a bad day talking to the great @rianjohnson about his wonderful new film, #GlassOnion! 

https://t.co/G81Npdb18w h…",9.461
2022-11-28T21:00:23.000Z,"RT @ryanmcquade77: Never a bad day talking to the great @rianjohnson about his wonderful new film, #GlassOnion! 

https://t.co/G81Npdb18w h…",9.461
2022-11-28T20:20:52.000Z,"RT @the_nerd_skull: I was expecting Glass Onion to be good. It was very good. I enjoyed it a lot. 

What I wasn't expecting was for it to b…",9.274
2022-11-28T20:27:17.000Z,"RT @the_nerd_skull: I was expecting Glass Onion to be good. It was very good. I enjoyed it a lot. 

What I wasn't expecting was for it to b…",9.274
2022-11-28T20:40:32.000Z,"RT @the_nerd_skull: I was expecting Glass Onion to be good. It was very good. I enjoyed it a lot. 

What I wasn't expecting was for it to b…",9.274
2022-11-28T20:55:45.000Z,"RT @the_nerd_skull: I was expecting Glass Onion to be good. It was very good. I enjoyed it a lot. 

What I wasn't expecting was for it to b…",9.274
2022-11-28T20:42:02.000Z,RT @writeremergency: Did you catch Glass Onion in theaters and want to dive deeper into that vibe? Come see what we can learn from The Brot…,5.386
2022-11-28T20:42:02.000Z,RT @writeremergency: Did you catch Glass Onion in theaters and want to dive deeper into that vibe? Come see what we can learn from The Brot…,5.386
2022-11-28T20:42:02.000Z,RT @writeremergency: Did you catch Glass Onion in theaters and want to dive deeper into that vibe? Come see what we can learn from The Brot…,5.386
2022-11-28T20:11:31.000Z,"RT @BDisgusting: #GlassOnion: A Knives Out Mystery Review – Benoit Blanc Is Back in Bigger and Funnier Whodunnit, Writes @HauntedMeg https:…",7.0095
2022-11-28T20:02:31.000Z,"RT @BDisgusting: #GlassOnion: A Knives Out Mystery Review – Benoit Blanc Is Back in Bigger and Funnier Whodunnit, Writes @HauntedMeg https:…",7.0095
2022-11-28T20:04:02.000Z,"RT @CEOAdam: See Daniel Craig in the fun Knives Out sequel Glass Onion. A full month early, but only this one week —through Wed Nov 30. The…",6.909
2022-11-28T20:11:24.000Z,"RT @CEOAdam: See Daniel Craig in the fun Knives Out sequel Glass Onion. A full month early, but only this one week —through Wed Nov 30. The…",6.909
2022-11-28T20:21:48.000Z,"RT @CEOAdam: See Daniel Craig in the fun Knives Out sequel Glass Onion. A full month early, but only this one week —through Wed Nov 30. The…",6.909
2022-11-28T20:32:47.000Z,"RT @CEOAdam: See Daniel Craig in the fun Knives Out sequel Glass Onion. A full month early, but only this one week —through Wed Nov 30. The…",6.909
2022-11-28T20:45:07.000Z,"RT @CEOAdam: See Daniel Craig in the fun Knives Out sequel Glass Onion. A full month early, but only this one week —through Wed Nov 30. The…",6.909
2022-11-28T20:49:21.000Z,"RT @CEOAdam: See Daniel Craig in the fun Knives Out sequel Glass Onion. A full month early, but only this one week —through Wed Nov 30. The…",6.909
2022-11-28T20:14:32.000Z,RT @abby_sherlock: glass onion is so witty and just so FUNNY with a packed movie theatre: i’m here for the murder mystery renaissance thank…,5.692
2022-11-28T20:15:21.000Z,RT @abby_sherlock: glass onion is so witty and just so FUNNY with a packed movie theatre: i’m here for the murder mystery renaissance thank…,5.692
2022-11-28T20:19:32.000Z,"RT @theeaglesvision: This Was the Worst Thanksgiving Weekend in Box-Office History.: Yes, Disney's animated ""Strange World"" is a bomb — but…",2.5305
2022-11-28T20:19:32.000Z,"RT @theeaglesvision: This Was the Worst Thanksgiving Weekend in Box-Office History.: Yes, Disney's animated ""Strange World"" is a bomb — but…",2.5305
2022-11-28T20:17:03.000Z,"RT @theeaglesvision: This Was the Worst Thanksgiving Weekend in Box-Office History.: Yes, Disney's animated ""Strange World"" is a bomb — but…",2.5305
2022-11-28T20:56:37.000Z,"Did you miss last weeks episode? CinemaJaw 587 - Matt Pais - Glass Onion, Clueless (retro review) - 90's Decade Dominators https://t.co/dvLawWLdSB",2.5305
2022-11-28T20:56:37.000Z,"Did you miss last weeks episode? CinemaJaw 587 - Matt Pais - Glass Onion, Clueless (retro review) - 90's Decade Dominators https://t.co/dvLawWLdSB",2.5305
2022-11-28T20:50:39.000Z,"RT @GregTheWeidman: The Nicole Kidman AMC intro finishes. 
A voice rings out in response:
“Goddamn right!”
And then that person grabbed a m…",5
2022-11-28T20:53:24.000Z,"RT @GregTheWeidman: The Nicole Kidman AMC intro finishes. 
A voice rings out in response:
“Goddamn right!”
And then that person grabbed a m…",5
2022-11-28T20:53:51.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:53:52.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:53:40.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:53:51.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:54:25.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:53:51.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:53:52.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:54:25.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:53:51.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:53:52.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:53:51.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:53:51.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:54:25.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:53:52.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:54:25.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:54:25.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:55:13.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:53:27.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:53:30.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:53:34.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:53:30.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:56:12.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:59:34.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:53:51.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:54:25.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:53:51.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T20:53:51.000Z,"RT @DiscussingFilm: Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emoti…",7.6335
2022-11-28T19:56:39.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T19:57:10.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:42:27.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:02:41.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:04:48.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:07:23.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:09:42.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:10:44.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:10:30.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:13:03.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:15:51.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:26:52.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:28:20.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:29:43.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:30:32.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:39:51.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:36:55.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:37:03.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:40:08.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:42:27.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:42:32.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:48:49.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:53:07.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:59:56.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T21:00:12.000Z,"RT @DiscussingFilm: Rian Johnson says he has not begun writing ‘KNIVES OUT 3’ yet.

“I gotta figure out what the next Benoit Blanc mystery…",5.386
2022-11-28T20:01:19.000Z,RT @GFRobot: Glass Onion: A Knives Out Mystery doesn’t stream on Netflix until December 23–the Friday before Christmas–but if you can see i…,5
2022-11-28T20:01:19.000Z,RT @GFRobot: Glass Onion: A Knives Out Mystery doesn’t stream on Netflix until December 23–the Friday before Christmas–but if you can see i…,5
2022-11-28T20:17:50.000Z,RT @Variety: What’s up with Netflix's strange rollout for “Glass Onion”? It’s a mystery that might baffle even Daniel Craig’s master detect…,3.9885
2022-11-28T20:16:49.000Z,RT @Variety: What’s up with Netflix's strange rollout for “Glass Onion”? It’s a mystery that might baffle even Daniel Craig’s master detect…,3.9885
2022-11-28T20:41:41.000Z,I know that Netflix already fumbled the bag with the weird limited Glass Onion release but also like why don’t they have the original on their platform,8.2985
2022-11-28T20:41:41.000Z,I know that Netflix already fumbled the bag with the weird limited Glass Onion release but also like why don’t they have the original on their platform,8.2985
2022-11-28T20:41:41.000Z,I know that Netflix already fumbled the bag with the weird limited Glass Onion release but also like why don’t they have the original on their platform,8.2985
2022-11-28T20:42:17.000Z,@komradekhris Having watched Glass Onion and The Menu 3 days apart... It is interesting to see the different routes that both movies take to criticize the same audience... But The Menu doesn't feel like it was made by a rich white guy lol,8.992
2022-11-28T20:42:17.000Z,@komradekhris Having watched Glass Onion and The Menu 3 days apart... It is interesting to see the different routes that both movies take to criticize the same audience... But The Menu doesn't feel like it was made by a rich white guy lol,8.992
2022-12-10T03:51:29.000Z,"RT @AmongUsGame: hide your murders!! a new free skin drop is coming! 
 
Benoit Blanc from the movie Glass Onion: A @KnivesOut Mystery is jo…",2.2885
